source,target,value
8,101,0.0001146026725343235
8,102,0.0012606293978775585
8,104,0.0001146026725343235
8,105,0.0002062848105617823
8,106,0.0001833642760549176
8,107,0.0001604437415480529
8,108,9.16821380274588e-05
8,109,0.0002979669485892411
8,110,0.0001146026725343235
8,111,9.16821380274588e-05
8,112,0.0003896490866166999
8,113,0.0002750464140823764
8,114,0.0002062848105617823
8,117,0.0001604437415480529
8,118,0.0001146026725343235
8,120,9.16821380274588e-05
8,123,0.0001604437415480529
8,124,0.0001375232070411882
8,127,9.16821380274588e-05
8,129,0.0001375232070411882
9,9,0.9049325153374234
9,10,0.00019631901840490797
9,11,0.0007525562372188139
9,12,6.543967280163599e-05
9,13,0.00026175869120654394
9,14,0.00026175869120654394
9,15,0.0005398773006134969
9,16,9.815950920245399e-05
9,17,8.179959100204499e-05
9,19,0.00014723926380368098
9,20,0.0005398773006134969
9,21,6.543967280163599e-05
9,22,0.00032719836400817994
9,23,0.00013087934560327197
9,24,0.0005235173824130879
9,25,0.00014723926380368098
9,26,0.00196319018404908
9,27,0.00027811860940695296
9,28,0.0005398773006134969
9,29,9.815950920245399e-05
9,30,0.00021267893660531698
9,31,0.00019631901840490797
9,32,0.0006871165644171779
9,33,0.00027811860940695296
9,34,0.0007525562372188139
9,35,0.0011615541922290389
9,36,0.00032719836400817994
9,37,0.0009325153374233129
9,38,0.0008343558282208589
9,39,0.00037627811860940693
9,40,0.00016359918200408997
9,41,0.0006380368098159509
9,42,0.0013251533742331288
9,43,0.00047443762781186095
9,44,0.0037627811860940696
9,45,0.00049079754601227
9,46,0.00034355828220858896
9,48,0.0057914110429447855
9,49,0.0016850715746421269
9,50,0.001979550102249489
9,51,0.001030674846625767
9,52,0.00045807770961145194
9,53,0.00044171779141104293
9,55,0.0029120654396728018
9,56,0.00034355828220858896
9,57,0.001995910020449898
9,58,0.000310838445807771
9,59,0.0016359918200408998
9,60,0.00021267893660531698
9,61,0.0016196319018404908
9,63,0.0032229038854805726
9,64,0.00098159509202454
9,65,0.00016359918200408997
9,66,0.00032719836400817994
9,67,0.0005398773006134969
9,68,0.00019631901840490797
9,69,9.815950920245399e-05
9,70,0.00014723926380368098
