source,target,value
5,45,0.00036788374873539964
5,46,0.0004598546859192495
5,47,0.001011680309022349
5,48,0.0006437965602869493
5,49,0.0006437965602869493
5,51,0.0022992734295962476
5,52,0.0011036512462061989
5,53,0.0019313896808608479
5,55,0.0008277384346546491
5,56,0.004138692173273246
5,57,0.0013795640577577485
5,58,0.000919709371838499
5,59,0.000919709371838499
5,61,0.0011036512462061989
5,62,0.0017474478064931482
5,63,0.001011680309022349
5,65,0.004690517796376345
5,67,0.002023360618044698
5,68,0.0017474478064931482
5,69,0.0005518256231030994
5,70,0.0017474478064931482
5,75,0.0015635059321254484
5,77,0.0004598546859192495
5,78,0.0012875931205738986
5,83,0.002575186241147797
5,84,0.0016554768693092983
5,91,0.0005518256231030994
5,92,0.0022992734295962476
5,93,0.0015635059321254484
5,97,0.0005518256231030994
5,99,0.0019313896808608479
5,100,0.00036788374873539964
5,107,0.0004598546859192495
5,111,0.0005518256231030994
5,120,0.00036788374873539964
5,121,0.0004598546859192495
5,122,0.0004598546859192495
5,123,0.00036788374873539964
6,6,0.9480968858131488
6,18,0.0005931784478497281
6,25,0.0009886307464162135
6,27,0.0003954522985664854
6,31,0.0003954522985664854
6,34,0.0003954522985664854
6,35,0.0008897676717745922
6,37,0.0004943153732081067
6,38,0.0005931784478497281
6,39,0.0003954522985664854
6,40,0.0008897676717745922
6,41,0.0006920415224913495
6,44,0.0004943153732081067
6,45,0.0009886307464162135
6,46,0.0008897676717745922
6,47,0.0005931784478497281
6,48,0.0008897676717745922
6,49,0.0015818091942659417
6,51,0.0015818091942659417
6,52,0.0011863568956994562
6,53,0.0008897676717745922
6,55,0.0004943153732081067
6,56,0.0011863568956994562
6,57,0.0011863568956994562
6,58,0.001384083044982699
6,59,0.0012852199703410777
6,61,0.0009886307464162135
6,62,0.0023727137913989124
6,63,0.0012852199703410777
6,65,0.0016806722689075631
6,67,0.0018783984181908056
6,68,0.0012852199703410777
6,70,0.0009886307464162135
6,75,0.0014829461196243204
6,78,0.0016806722689075631
6,83,0.0018783984181908056
6,84,0.0009886307464162135
6,92,0.0016806722689075631
6,93,0.0020761245674740486
6,99,0.0018783984181908056
6,123,0.0006920415224913495
7,7,0.9391319846715979
7,9,0.00035647446751626416
7,20,0.0006238303181534623
7,22,0.0004455930843953302
7,27,0.0006238303181534623
7,30,0.00035647446751626416
7,31,0.0018714909544603868
7,35,0.0004455930843953302
7,38,0.0004455930843953302
7,40,0.0011585420194278584
7,41,0.0004455930843953302
7,42,0.0008911861687906604
7,43,0.0012476606363069245
7,44,0.0004455930843953302
7,45,0.0009803047856697263
7,47,0.0008020675519115943
7,48,0.0005347117012743962
7,49,0.003297388824525443
7,51,0.0008911861687906604
7,52,0.0010694234025487924
7,53,0.0008911861687906604
7,55,0.0015150164869441227
7,56,0.0007129489350325283
7,57,0.0019606095713394526
7,58,0.0009803047856697263
7,59,0.0008911861687906604
7,61,0.0007129489350325283
7,62,0.0010694234025487924
7,63,0.0010694234025487924
7,65,0.0016041351038231886
7,67,0.002317084038855717
7,68,0.002584439889492915
7,69,0.0006238303181534623
7,70,0.0016932537207022546
7,75,0.0008911861687906604
7,78,0.003297388824525443
7,81,0.0005347117012743962
7,83,0.0021388468050975848
7,84,0.0015150164869441227
7,92,0.002495321272613849
7,93,0.0037429819089207735
7,95,0.00035647446751626416
7,99,0.0016041351038231886
7,106,0.00035647446751626416
7,108,0.0004455930843953302
7,122,0.00035647446751626416
8,8,0.9320479221265444
8,10,0.0005615874204417821
8,30,0.0011231748408835642
8,32,0.00177836016473231
8,33,0.0004679895170348184
8,34,0.0004679895170348184
8,35,0.0009359790340696368
8,38,0.0009359790340696368
8,39,0.0004679895170348184
8,40,0.0006551853238487457
8,44,0.0005615874204417821
8,45,0.0007487832272557095
8,46,0.0007487832272557095
8,48,0.0011231748408835642
8,49,0.0010295769374766006
8,51,0.0013103706476974915
8,52,0.001216772744290528
8,53,0.0009359790340696368
8,55,0.0006551853238487457
8,56,0.00355672032946462
8,58,0.0015911643579183826
8,59,0.0009359790340696368
8,61,0.0005615874204417821
8,62,0.0020591538749532012
8,63,0.0009359790340696368
8,65,0.0025271433919880197
8,67,0.0015911643579183826
8,68,0.0004679895170348184
8,70,0.0009359790340696368
8,75,0.0045862972669412205
8,77,0.0005615874204417821
8,78,0.0004679895170348184
8,83,0.002995132909022838
8,84,0.0018719580681392737
8,88,0.0005615874204417821
8,92,0.008236615499812805
8,93,0.0013103706476974915
8,99,0.003275926619243729
8,102,0.0004679895170348184
8,103,0.00037439161362785476
8,104,0.00037439161362785476
8,105,0.0008423811306626732
8,107,0.00037439161362785476
8,108,0.0005615874204417821
8,109,0.0004679895170348184
8,118,0.0005615874204417821
8,119,0.0007487832272557095
8,121,0.0004679895170348184
8,123,0.00037439161362785476
9,9,0.9420014477017734
9,27,0.0004524068041983351
9,28,0.002171552660152009
9,31,0.0004524068041983351
9,34,0.0005428881650380022
9,35,0.0006333695258776692
9,37,0.0003619254433586681
9,38,0.0025334781035106766
9,40,0.0006333695258776692
9,41,0.0066956207021353605
9,42,0.0006333695258776692
9,43,0.0007238508867173362
9,46,0.0009952949692363373
9,49,0.0009048136083966703
9,51,0.0017191458559536734
9,53,0.0015381831342743395
9,55,0.0018096272167933405
9,57,0.0010857763300760044
9,58,0.0009952949692363373
9,61,0.0018096272167933405
9,62,0.0007238508867173362
9,63,0.0017191458559536734
9,65,0.0011762576909156715
9,67,0.003709735794426348
9,68,0.002352515381831343
9,70,0.006333695258776692
9,71,0.0003619254433586681
9,72,0.0006333695258776692
9,74,0.0011762576909156715
9,75,0.0010857763300760044
9,78,0.0026239594643503437
9,82,0.0003619254433586681
9,83,0.0010857763300760044
9,84,0.0006333695258776692
9,93,0.0015381831342743395
10,10,0.9325396825396826
10,12,0.00030525030525030525
10,16,0.00038156288156288156
10,21,0.00030525030525030525
10,22,0.0004578754578754579
10,23,0.0005341880341880342
10,26,0.0009157509157509158
10,27,0.00038156288156288156
10,31,0.0004578754578754579
10,32,0.0006105006105006105
10,33,0.0010683760683760685
10,34,0.0006868131868131869
10,35,0.0006868131868131869
10,36,0.0008394383394383395
10,38,0.00038156288156288156
10,39,0.0004578754578754579
10,40,0.00144993894993895
10,41,0.0005341880341880342
10,42,0.0006868131868131869
10,43,0.0007631257631257631
10,44,0.0010683760683760685
10,45,0.0005341880341880342
10,46,0.00030525030525030525
10,47,0.0007631257631257631
10,48,0.001221001221001221
10,49,0.000992063492063492
10,51,0.001221001221001221
10,52,0.0005341880341880342
10,53,0.001678876678876679
10,55,0.001678876678876679
10,56,0.0012973137973137973
10,57,0.0007631257631257631
10,58,0.0016025641025641025
10,59,0.0008394383394383395
10,61,0.0006868131868131869
10,62,0.002213064713064713
10,63,0.000992063492063492
10,65,0.0025946275946275945
10,67,0.0035866910866910865
10,68,0.0018315018315018315
10,70,0.001678876678876679
10,75,0.0019078144078144078
10,78,0.0010683760683760685
10,83,0.0030525030525030525
10,84,0.0025946275946275945
10,88,0.00030525030525030525
10,91,0.00030525030525030525
10,92,0.0025183150183150185
10,93,0.001984126984126984
10,99,0.002136752136752137
10,107,0.0005341880341880342
10,108,0.0006868131868131869
10,109,0.00030525030525030525
10,110,0.00030525030525030525
10,115,0.00038156288156288156
10,121,0.0007631257631257631
10,122,0.0006105006105006105
10,123,0.000992063492063492
10,125,0.00038156288156288156
10,129,0.00038156288156288156
11,11,0.9153682247969104
11,12,0.00026634705020641894
11,14,0.0004661073378612332
11,16,0.00039952057530962844
11,18,0.00026634705020641894
11,22,0.0007324543880676521
11,26,0.00039952057530962844
11,30,0.00026634705020641894
11,31,0.0011985617259288853
11,33,0.0007990411506192569
11,34,0.0005992808629644426
11,35,0.0016646690637901185
11,37,0.0004661073378612332
11,38,0.00039952057530962844
11,39,0.0005992808629644426
11,40,0.0010653882008256758
11,41,0.0011319749633772805
11,42,0.0003329338127580237
11,43,0.0003329338127580237
11,44,0.0037954454654414702
11,45,0.0010653882008256758
11,46,0.0008656279131708616
11,47,0.0011985617259288853
11,48,0.0010653882008256758
11,49,0.0010653882008256758
11,51,0.0015980823012385138
11,52,0.0017312558263417232
11,53,0.0029298175522706085
11,55,0.0013317352510320948
11,56,0.0007324543880676521
11,57,0.0006658676255160474
11,58,0.00126514848848049
11,59,0.000998801438274071
11,61,0.001531495538686909
11,62,0.001531495538686909
11,63,0.0008656279131708616
11,65,0.0013317352510320948
11,67,0.006858436542815288
11,68,0.0015980823012385138
11,69,0.0003329338127580237
11,70,0.004860833666267146
11,73,0.0005992808629644426
11,74,0.00026634705020641894
11,75,0.0011319749633772805
11,78,0.0009322146757224664
11,83,0.0020641896390997468
11,84,0.003995205753096284
11,86,0.00039952057530962844
11,87,0.0004661073378612332
11,88,0.0010653882008256758
11,91,0.00026634705020641894
11,92,0.004061792515647889
11,93,0.0031295778399254228
11,94,0.00026634705020641894
11,97,0.00039952057530962844
